ID,Gender,Ever_Married,Age,Graduated,Profession,Income,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
464456,Male,Yes,27,Yes,Artist,500,1,Low,4,Cat_6,C
465106,Male,Yes,53,Yes,Executive,1381,1,High,2,Cat_6,C
467605,Female,Yes,40,Yes,Engineer,1738,1,Average,7,Cat_6,A
466116,Male,Yes,62,Yes,Artist,628,0,Average,9,Cat_3,C
461388,Male,No,21,No,Healthcare,857,,Low,5,Cat_2,D
466155,Male,Yes,40,Yes,Entertainment,778,1,Average,2,,A
467176,Male,No,27,No,Healthcare,866,1,Low,3,Cat_3,A
459400,Female,Yes,84,No,Lawyer,1052,0,High,2,Cat_6,B
466784,Male,No,26,No,Doctor,1328,4,Low,,Cat_6,D
460320,Male,No,26,No,Artist,640,11,Low,4,Cat_6,C
466454,Male,No,33,Yes,Entertainment,736,1,Low,1,Cat_6,A
467028,Male,No,27,Yes,Artist,652,0,Low,1,Cat_6,D
464827,Female,Yes,46,No,Entertainment,740,9,Average,5,Cat_4,D
465463,Female,No,28,No,Doctor,1304,,Low,5,Cat_2,A
464501,Female,No,25,No,Healthcare,831,1,Low,3,Cat_6,A
460659,Female,Yes,47,Yes,Marketing,738,,Average,3,Cat_6,A
463715,Female,No,32,No,Artist,515,3,Low,4,Cat_6,C
461028,Female,No,21,No,Healthcare,876,6,Low,4,Cat_4,D
466766,Male,Yes,73,Yes,Lawyer,1047,1,High,4,Cat_6,C
462475,Male,Yes,35,Yes,Artist,595,0,Average,2,Cat_6,B
465770,Male,No,52,Yes,Artist,558,1,Low,1,Cat_6,B
466823,Male,Yes,40,Yes,Artist,543,1,Low,2,Cat_6,B
463505,Male,No,31,Yes,Healthcare,865,,Low,1,Cat_6,D
467083,Female,Yes,88,Yes,Lawyer,1001,1,High,2,Cat_6,A
467675,Female,No,39,No,,1001,,Low,1,Cat_6,A
464080,Female,No,41,Yes,Artist,592,1,Low,2,Cat_6,C
462287,Female,Yes,73,Yes,Artist,645,,Average,2,Cat_6,C
466503,Male,Yes,45,Yes,Artist,594,7,Average,5,Cat_6,B
461847,Male,Yes,41,No,Entertainment,776,0,Low,4,Cat_6,A
461447,Male,Yes,75,Yes,Lawyer,1077,0,High,2,Cat_6,C
459982,Male,No,39,Yes,Entertainment,699,9,Low,2,Cat_6,A
463316,Female,Yes,89,No,Lawyer,1048,0,High,2,Cat_6,A
466758,Male,Yes,45,Yes,Doctor,1465,0,Low,1,Cat_6,A
464307,Female,Yes,50,Yes,Artist,532,1,Average,2,Cat_6,C
461344,Male,Yes,43,No,Healthcare,858,6,High,2,Cat_7,B
463353,Male,Yes,50,Yes,Executive,1565,4,Average,4,Cat_2,B
467349,Female,No,53,No,Entertainment,619,0,Low,,Cat_6,D
462607,Female,,37,No,Engineer,1667,2,Average,3,Cat_4,D
467172,Male,No,40,,Artist,566,8,Low,2,Cat_6,C
464324,Male,Yes,76,Yes,Lawyer,1066,1,Low,1,Cat_3,D
462108,Female,Yes,27,Yes,Homemaker,551,,Average,2,Cat_6,A
459288,Male,Yes,41,Yes,Artist,609,1,Low,2,Cat_6,A
460050,Male,Yes,50,Yes,Entertainment,721,3,Low,2,Cat_6,A
464994,Male,Yes,56,Yes,Executive,1389,8,High,5,Cat_6,C
464903,Male,Yes,28,No,Entertainment,614,0,Average,2,Cat_4,A
461251,Female,No,46,Yes,Marketing,742,0,Low,,Cat_6,D
463165,Female,Yes,72,Yes,Doctor,1388,1,Average,2,Cat_6,A
460419,Female,Yes,41,No,Doctor,1432,,Low,1,Cat_7,A
465981,Male,No,28,No,Artist,566,0,Low,2,Cat_6,A
465281,Female,Yes,27,Yes,Artist,545,8,Average,2,Cat_6,C
463781,Female,No,32,No,Healthcare,838,2,Low,4,Cat_4,D
466569,Female,No,20,No,Doctor,1494,9,Low,4,Cat_6,A
466547,Male,Yes,45,Yes,Executive,1325,1,Low,5,Cat_6,B
464631,Male,No,59,Yes,Artist,621,1,Low,2,Cat_6,C
465957,Female,No,46,Yes,Marketing,763,1,Low,1,Cat_6,D
459848,Male,Yes,46,Yes,Artist,559,1,Average,3,Cat_6,C
461642,Male,No,41,Yes,Artist,700,9,Low,2,Cat_6,A
467259,Male,Yes,70,Yes,Lawyer,1070,1,High,2,Cat_6,B
459388,Female,,25,Yes,Homemaker,547,,Low,1,Cat_6,D
463439,Male,Yes,42,Yes,Artist,603,9,Average,3,Cat_6,B
464764,Female,Yes,60,No,Engineer,1728,1,High,9,Cat_4,A
467073,Male,No,37,Yes,Engineer,1643,9,Low,1,Cat_6,D
460480,Male,No,18,No,Healthcare,852,0,Low,7,Cat_3,D
464419,Male,Yes,52,Yes,Artist,599,1,Average,3,Cat_6,C
463686,Female,No,32,No,Artist,522,2,Low,4,Cat_2,A
459411,Male,Yes,74,No,Lawyer,1043,8,Low,1,Cat_6,A
463774,Male,Yes,29,Yes,Healthcare,818,1,Average,2,Cat_6,A
463671,Male,Yes,37,Yes,Entertainment,797,0,Average,3,Cat_6,C
466986,Male,Yes,45,No,Entertainment,600,1,Average,3,Cat_6,B
465508,Male,No,22,No,Healthcare,815,1,Low,4,Cat_6,D
463284,Female,Yes,60,Yes,Engineer,1552,0,Low,,Cat_3,B
465351,Female,Yes,51,Yes,Artist,627,8,Average,2,Cat_6,B
464001,Male,Yes,59,Yes,Artist,586,0,Average,2,Cat_6,C
459483,Male,Yes,55,Yes,Artist,510,1,Average,2,Cat_7,A
466013,Male,No,22,No,Healthcare,823,2,Low,3,Cat_4,D
459763,Male,No,18,No,Artist,532,,Low,4,Cat_4,D
466490,Female,Yes,84,No,Lawyer,1064,0,High,2,Cat_6,B
463024,Male,No,35,Yes,Artist,583,,Low,1,Cat_6,A
463665,Male,Yes,50,Yes,Entertainment,613,0,Average,3,Cat_6,C
463459,Male,Yes,73,Yes,Artist,582,5,High,3,Cat_6,C
462756,Female,No,23,No,Engineer,1582,1,Low,4,Cat_6,B
461414,Male,No,30,Yes,Entertainment,779,,Low,5,Cat_3,D
463915,Female,No,21,Yes,Healthcare,853,0,Low,5,Cat_2,D
463543,Male,No,18,No,Healthcare,846,1,Low,4,Cat_6,D
462768,Male,Yes,46,Yes,Artist,683,0,Average,3,Cat_6,B
461876,Male,No,32,Yes,Entertainment,734,9,Low,2,Cat_6,D
462135,Female,No,36,Yes,Healthcare,826,6,Low,3,Cat_2,D
458998,Male,Yes,37,No,Doctor,1450,9,Low,2,Cat_6,D
466432,Male,No,42,Yes,Entertainment,779,1,Low,1,Cat_7,A
464722,Male,Yes,35,Yes,Doctor,1398,1,Low,,Cat_4,D
460389,Female,Yes,42,Yes,Healthcare,886,9,Average,2,Cat_6,D
460663,Female,No,33,No,Homemaker,530,9,Low,1,Cat_6,D
463484,Female,Yes,35,No,Engineer,1763,1,High,2,,D
467771,Female,Yes,59,Yes,Artist,677,0,Average,5,Cat_6,C
462084,Male,Yes,70,Yes,Artist,533,1,Low,1,Cat_6,B
463621,Male,Yes,53,No,Entertainment,703,1,Low,1,Cat_6,A
467021,Female,Yes,80,No,Lawyer,1085,1,High,2,Cat_6,D
459056,Male,Yes,56,No,Executive,1412,,High,3,Cat_6,B
467563,Male,Yes,39,Yes,Artist,578,0,Average,2,Cat_2,C
459820,Female,Yes,73,Yes,Artist,514,,Average,3,Cat_3,C
467306,Female,Yes,58,Yes,Artist,527,0,Average,5,Cat_6,C
464865,Female,No,30,No,Homemaker,540,8,Low,9,Cat_4,A
463585,Female,No,23,No,Healthcare,840,0,Low,3,Cat_6,D
466186,Male,Yes,59,Yes,Artist,659,9,Average,4,Cat_6,C
459619,Female,Yes,56,Yes,Doctor,1433,0,Low,2,Cat_6,D
466699,Female,Yes,40,Yes,Artist,627,8,Low,1,Cat_6,B
465517,Female,Yes,68,Yes,Artist,669,1,Low,2,Cat_6,A
459237,Male,No,29,Yes,Artist,528,1,Low,6,Cat_6,A
461757,Female,Yes,55,Yes,Artist,655,1,Average,3,Cat_6,C
466309,Male,No,21,No,Healthcare,810,1,Low,4,Cat_6,D
466532,Female,No,19,No,Engineer,1562,1,Low,4,Cat_6,D
460832,Female,Yes,41,No,Healthcare,812,1,Average,4,Cat_6,D
461531,Male,No,41,Yes,Artist,520,4,Low,1,Cat_3,A
467304,Male,No,33,No,Doctor,1445,1,Low,2,Cat_3,C
463124,Male,Yes,31,No,Artist,668,,Average,2,Cat_6,B
461463,Male,No,41,Yes,Artist,613,6,Low,1,Cat_3,B
464566,Male,Yes,35,Yes,Executive,1501,0,High,4,Cat_6,A
462070,Male,Yes,41,Yes,Entertainment,656,9,Average,2,Cat_6,B
464162,Male,Yes,81,Yes,Lawyer,1059,,High,2,Cat_6,C
466554,Male,No,26,No,Healthcare,878,0,Low,3,Cat_6,D
462793,Male,Yes,42,No,Executive,1438,3,High,5,Cat_6,B
465657,Female,Yes,53,Yes,Artist,573,0,Average,2,Cat_6,C
460530,Female,Yes,33,Yes,Entertainment,798,3,Average,3,Cat_4,D
464045,Male,Yes,39,Yes,Artist,587,0,Low,2,Cat_6,C
465633,Male,Yes,83,Yes,Executive,1301,,High,2,Cat_6,B
462905,Female,No,25,No,Artist,501,6,Low,3,Cat_6,C
466254,Male,No,40,Yes,Entertainment,665,0,Low,2,Cat_2,A
460617,Female,No,22,No,Healthcare,891,0,Low,4,Cat_3,D
465468,Female,Yes,37,Yes,Artist,622,1,Average,2,Cat_6,C
466125,Female,Yes,65,Yes,Artist,586,0,Low,2,Cat_6,B
465207,Male,Yes,49,Yes,Artist,500,0,Average,2,Cat_6,C
463332,Female,Yes,38,Yes,Engineer,1560,1,Low,2,Cat_6,C
459924,Female,Yes,65,Yes,Artist,579,0,Average,2,Cat_6,C
466143,Female,Yes,48,No,Engineer,1605,0,Average,5,,C
466375,Male,Yes,52,Yes,Entertainment,739,1,Low,4,Cat_2,C
462951,Male,Yes,73,Yes,Lawyer,1072,2,Low,1,Cat_6,D
465654,Female,No,48,Yes,Engineer,1515,1,Low,1,Cat_6,B
460987,Male,No,25,Yes,Doctor,1371,8,Low,2,Cat_6,D
461681,Male,No,31,Yes,Healthcare,831,9,Low,3,Cat_7,D
462820,Male,No,25,No,Entertainment,677,8,Low,9,Cat_6,C
467518,Male,No,21,No,Doctor,1312,0,Low,,Cat_6,D
467525,Male,No,20,No,Healthcare,884,0,Low,4,Cat_6,D
465876,Male,No,25,No,Executive,1512,0,Low,3,Cat_6,A
464199,Male,Yes,25,Yes,Artist,618,8,Low,2,Cat_7,A
462746,Male,No,29,No,Entertainment,659,1,Low,3,Cat_6,B
463261,Female,Yes,72,No,Entertainment,704,7,Average,3,Cat_6,B
467548,Male,Yes,48,Yes,Artist,645,0,High,2,Cat_6,B
460924,Male,No,28,No,Doctor,1357,1,Low,5,Cat_2,D
463368,Female,Yes,42,Yes,Artist,566,3,High,3,Cat_2,C
459957,Female,Yes,32,Yes,Artist,644,8,Low,3,Cat_6,A
459191,Male,Yes,49,Yes,Artist,645,0,Low,1,Cat_6,B
462479,Female,Yes,55,Yes,Artist,571,1,Average,2,Cat_6,C
466570,Female,Yes,40,Yes,Artist,645,0,Average,3,Cat_6,A
459407,Female,No,37,Yes,Doctor,1363,0,Low,3,Cat_6,A
467331,Male,No,27,No,Healthcare,843,3,Low,4,Cat_6,D
463377,Female,Yes,32,Yes,Homemaker,536,4,High,2,Cat_3,B
467456,Male,Yes,36,No,Executive,1424,7,High,4,Cat_6,A
463058,Female,No,28,Yes,Homemaker,556,11,Low,1,,D
467401,Male,Yes,72,No,Entertainment,749,0,Average,,Cat_1,C
464029,Male,No,18,No,Entertainment,623,1,Low,4,Cat_6,D
466056,Female,No,36,Yes,Artist,517,1,Low,1,Cat_4,B
467130,Female,Yes,29,No,Homemaker,573,,High,3,Cat_3,A
465002,Female,Yes,88,Yes,Lawyer,1066,1,High,2,Cat_6,C
463155,Female,No,38,Yes,Engineer,1732,,Low,1,Cat_6,D
459651,Male,Yes,87,Yes,Lawyer,1088,,Low,1,Cat_6,B
459961,Male,Yes,51,Yes,Artist,553,8,Low,3,Cat_2,A
466109,Male,Yes,51,Yes,Entertainment,756,1,Average,4,Cat_6,B
461543,Male,No,31,No,Artist,518,3,Low,2,Cat_6,A
459502,Female,Yes,47,Yes,Artist,540,1,Average,3,Cat_6,C
459864,Female,Yes,70,No,Artist,697,,High,2,Cat_6,A
460441,Male,No,31,No,Healthcare,816,,Low,4,Cat_6,B
461942,Male,No,29,Yes,Healthcare,875,0,Low,6,Cat_6,D
462755,Female,No,20,No,Healthcare,888,0,Low,,Cat_6,D
465098,Female,No,41,Yes,Artist,597,1,Low,,Cat_4,A
459872,Male,Yes,68,No,Entertainment,699,4,Average,2,Cat_6,A
462053,Male,Yes,28,Yes,Artist,632,,Low,2,Cat_6,B
467040,Male,No,32,Yes,Doctor,1375,0,Low,4,Cat_3,D
465079,Male,Yes,75,Yes,Lawyer,1038,1,Low,1,Cat_6,A
467697,Female,No,39,Yes,Healthcare,893,0,Low,1,Cat_6,A
466555,Male,No,18,No,Healthcare,837,1,Low,3,Cat_6,D
463457,Female,Yes,42,Yes,Artist,503,2,Average,2,Cat_6,B
462653,Male,Yes,48,Yes,Executive,1591,0,Average,4,Cat_4,A
461390,Female,Yes,70,Yes,Artist,624,0,High,2,Cat_6,C
460217,Male,Yes,45,Yes,Artist,546,1,Average,2,Cat_6,B
463684,Female,No,29,Yes,Healthcare,877,0,Low,4,Cat_6,A
463764,Male,Yes,50,Yes,Entertainment,753,1,Average,3,Cat_6,C
465310,Female,No,22,No,Healthcare,816,0,Low,6,Cat_4,D
462489,Male,Yes,46,Yes,Artist,619,0,Low,2,Cat_6,C
465677,Male,Yes,39,No,Artist,572,,Low,2,Cat_4,A
459737,Female,Yes,81,Yes,Lawyer,1009,8,High,2,Cat_6,C
465357,Female,Yes,49,Yes,Artist,551,1,Average,3,Cat_6,C
462159,Male,No,43,Yes,Doctor,1337,1,Low,,Cat_6,A
461747,Male,Yes,66,Yes,Artist,537,1,High,2,Cat_6,B
465940,Female,No,53,Yes,Artist,605,0,Low,2,,A
464323,Female,No,29,Yes,Artist,587,12,Low,1,Cat_6,A
467248,Female,Yes,86,Yes,Lawyer,1016,0,High,2,Cat_6,C
463265,Male,Yes,70,Yes,Artist,531,1,Average,3,Cat_6,C
459946,Female,Yes,36,Yes,Artist,612,1,Average,2,Cat_6,B
463161,Male,No,35,Yes,Artist,661,1,Low,2,Cat_3,A
460790,Female,Yes,42,Yes,Artist,549,0,High,2,Cat_2,C
463118,Female,Yes,49,Yes,Doctor,1417,,High,3,Cat_6,B
460864,Female,No,20,No,Artist,648,0,Low,3,Cat_6,D
461039,Female,Yes,27,No,Engineer,1768,1,Average,9,Cat_3,D
460299,Male,Yes,56,Yes,Artist,648,4,Low,1,Cat_6,B
462378,Male,Yes,67,No,Artist,691,1,Low,1,Cat_6,B
463081,Female,Yes,51,Yes,Artist,596,0,Low,1,Cat_6,B
460923,Male,Yes,49,Yes,Artist,545,1,Average,3,Cat_6,C
462120,Male,Yes,51,No,Artist,527,1,Low,3,Cat_3,A
463980,Female,No,26,Yes,Artist,592,1,Low,9,Cat_6,C
461464,Male,No,59,Yes,Entertainment,766,,Low,3,Cat_6,B
466695,Female,Yes,31,Yes,Entertainment,657,1,Low,1,Cat_6,A
465833,Male,Yes,43,No,Executive,1308,1,High,3,Cat_4,A
467490,Male,Yes,59,No,Executive,1463,7,Average,5,Cat_6,B
459765,Female,No,35,Yes,Engineer,1658,4,Low,1,Cat_6,A
467570,Male,No,18,No,Healthcare,849,14,Low,,Cat_6,D
464561,Female,No,48,Yes,Entertainment,759,9,Low,2,Cat_6,A
459409,Female,Yes,88,Yes,Lawyer,1076,1,High,2,Cat_6,B
462864,Female,No,30,Yes,Healthcare,854,12,Low,6,Cat_6,D
461009,Female,No,22,No,Healthcare,849,6,Low,3,Cat_3,D
459117,Male,Yes,66,Yes,Artist,673,1,High,2,Cat_6,C
464131,Female,Yes,81,No,Engineer,1735,0,High,2,Cat_6,B
464079,Female,Yes,36,No,Doctor,1307,14,Average,2,Cat_6,A
462478,Male,Yes,30,No,Doctor,1451,,Average,2,Cat_4,A
465375,Female,No,50,Yes,Engineer,1701,1,Low,1,Cat_6,B
461637,Male,Yes,51,Yes,Artist,575,1,Low,2,Cat_7,B
459252,Male,Yes,66,Yes,Lawyer,1077,0,High,3,Cat_6,A
461438,Female,Yes,39,Yes,Engineer,1630,8,Average,2,Cat_6,C
463956,Female,No,28,No,Entertainment,620,0,Low,5,Cat_2,D
459682,Male,Yes,35,Yes,Executive,1522,,Average,3,Cat_6,A
459892,Female,Yes,50,Yes,Artist,583,1,Low,1,Cat_6,A
467720,Male,No,27,Yes,Entertainment,624,,Low,2,Cat_6,A
463148,Male,Yes,60,Yes,Marketing,779,1,High,5,Cat_6,C
460862,Male,Yes,52,No,Entertainment,655,1,Average,4,Cat_3,B
460382,Male,Yes,32,No,Marketing,749,4,Low,3,Cat_6,D
461650,Female,Yes,42,Yes,Doctor,1381,0,Low,1,Cat_4,B
467501,Male,No,48,Yes,Entertainment,767,1,Low,2,Cat_6,D
459486,Male,Yes,75,Yes,Lawyer,1006,,High,2,Cat_6,A
467319,Male,No,26,Yes,Homemaker,563,8,Low,2,Cat_6,A
459604,Female,No,21,No,Healthcare,897,0,Low,7,Cat_3,D
463554,Female,No,53,No,Artist,658,7,Low,1,Cat_6,C
467652,Male,No,32,Yes,Doctor,1479,0,Low,3,Cat_6,D
465298,Female,Yes,56,Yes,Doctor,1381,1,Average,2,Cat_3,C
462494,Female,No,36,Yes,Artist,563,8,Low,4,Cat_3,D
467344,Male,Yes,83,Yes,Lawyer,1009,0,Low,2,Cat_6,B
463442,Male,Yes,42,Yes,Executive,1589,1,Low,2,Cat_6,D
467219,Female,Yes,66,No,Lawyer,1062,,High,2,Cat_6,A
464360,Male,Yes,62,Yes,Executive,1459,0,High,2,Cat_6,B
462505,Male,Yes,40,No,Executive,1517,0,Low,4,Cat_4,D
459914,Male,No,38,Yes,Artist,525,2,Low,1,Cat_4,D
461255,Male,No,18,No,Healthcare,814,1,Low,5,Cat_4,D
462360,Female,Yes,62,Yes,Artist,548,3,Low,2,Cat_6,C
466571,Male,No,23,No,Healthcare,834,1,Low,4,Cat_6,D
465033,Female,Yes,56,Yes,,834,0,Average,2,Cat_6,B
464575,Male,No,42,Yes,Artist,549,8,Low,1,Cat_6,A
465650,Female,No,32,No,Marketing,747,0,Low,4,Cat_6,A
464640,Female,No,28,No,Marketing,728,0,Low,5,Cat_4,A
459694,Male,Yes,77,No,Lawyer,1048,0,Low,,Cat_6,D
465216,Male,Yes,35,Yes,Executive,1542,8,High,4,Cat_6,C
460818,Female,No,30,Yes,Healthcare,899,8,Low,,Cat_2,D
463927,Female,No,53,Yes,Engineer,1547,1,Low,2,Cat_6,A
459506,Female,No,27,Yes,,1547,1,Low,1,Cat_6,A
467001,Female,,53,Yes,Entertainment,697,8,Average,4,Cat_2,B
460265,Male,Yes,52,Yes,Executive,1414,1,High,4,Cat_6,B
464178,Male,No,29,Yes,Doctor,1443,3,Low,3,Cat_4,A
461586,Male,No,36,Yes,Artist,632,6,Low,3,Cat_2,B
461764,Female,No,41,Yes,Artist,569,0,Low,1,Cat_6,A
459297,Male,Yes,72,Yes,Executive,1595,0,High,4,Cat_6,C
459548,Female,Yes,50,Yes,Engineer,1592,1,Low,2,Cat_6,A
463452,Female,Yes,79,Yes,Lawyer,1096,0,High,2,Cat_6,C
467767,Female,No,23,No,Marketing,736,4,Low,4,Cat_6,D
465927,Female,No,25,Yes,Healthcare,876,0,Low,1,Cat_6,D
465857,Female,No,40,Yes,Doctor,1492,1,Low,1,Cat_6,B
460581,Male,Yes,27,Yes,Healthcare,813,2,Average,2,Cat_3,A
459501,Female,Yes,62,Yes,Artist,647,4,Average,7,Cat_7,A
466670,Male,Yes,29,Yes,Healthcare,889,2,Average,2,Cat_2,B
460678,Female,No,31,No,Doctor,1496,6,Low,2,Cat_3,A
459490,Male,Yes,37,No,Engineer,1696,,Average,2,Cat_6,A
460230,Male,No,28,Yes,Healthcare,860,1,Low,4,Cat_6,C
463653,Female,No,26,Yes,Artist,538,1,Low,5,Cat_6,A
463726,Female,No,33,No,Healthcare,854,1,Low,3,Cat_6,B
467858,Male,Yes,59,Yes,Artist,571,,Low,4,Cat_6,A
466907,Male,Yes,57,Yes,Artist,563,,Average,2,Cat_6,C
467249,Female,No,43,Yes,Marketing,746,1,Low,1,Cat_6,D
465533,Female,Yes,50,Yes,Entertainment,701,0,Average,4,Cat_2,B
462297,Female,No,29,Yes,Artist,584,14,Low,2,Cat_6,B
460596,Male,No,29,No,Engineer,1546,0,Low,5,Cat_3,A
462633,Female,,28,Yes,Doctor,1318,,High,8,Cat_4,D
467709,Female,Yes,37,Yes,Artist,581,5,Low,2,Cat_6,D
467413,Female,Yes,75,Yes,Lawyer,1027,2,High,4,Cat_6,B
464672,Male,No,19,No,Entertainment,773,0,Low,6,Cat_4,A
465807,Female,No,42,Yes,Artist,633,1,Low,1,Cat_3,B
462760,Male,No,22,No,Healthcare,882,1,Low,5,,D
466529,Female,Yes,28,Yes,Doctor,1476,0,Average,2,Cat_2,A
464434,Male,Yes,45,Yes,Artist,658,0,Average,4,Cat_6,B
462359,Male,Yes,51,Yes,Entertainment,712,0,Low,3,,D
464802,Male,No,40,No,Entertainment,763,1,Low,1,Cat_4,A
467643,Male,No,42,Yes,Artist,615,12,Low,1,Cat_3,A
461977,Female,No,49,Yes,Artist,651,3,Low,1,Cat_6,C
461738,Female,Yes,46,Yes,,651,,Average,3,Cat_6,C
464520,Male,Yes,46,No,Entertainment,679,8,Low,2,Cat_6,D
464484,Male,Yes,29,Yes,Artist,686,1,Average,3,Cat_3,B
465391,Female,Yes,72,Yes,Lawyer,1020,0,High,2,Cat_6,A
460611,Male,No,26,Yes,Healthcare,880,0,Low,3,Cat_3,C
466159,Female,Yes,50,Yes,Engineer,1708,2,Average,3,Cat_6,C
463623,Male,No,33,Yes,Doctor,1363,0,Low,3,Cat_6,C
459254,Male,Yes,57,Yes,Doctor,1498,,Low,1,Cat_6,A
463594,Female,Yes,35,Yes,Artist,601,7,Average,2,Cat_6,C
465118,Female,Yes,51,Yes,Artist,538,1,Average,6,Cat_6,C
460761,Male,Yes,52,Yes,Entertainment,643,0,Average,6,Cat_4,C
459132,Male,No,20,No,Entertainment,751,5,Low,2,Cat_6,D
461265,Male,No,33,No,Marketing,741,1,Low,6,Cat_4,D
463446,Male,Yes,58,Yes,Artist,543,0,Average,3,Cat_3,C
467902,Female,No,37,No,Artist,656,,Low,1,Cat_6,A
460591,Female,Yes,38,Yes,Doctor,1377,1,Low,4,Cat_3,A
464139,Female,No,27,No,Healthcare,860,14,Low,1,Cat_6,D
466433,Male,Yes,43,Yes,Entertainment,668,8,Low,2,Cat_6,B
459023,Female,No,18,No,Healthcare,825,0,Low,5,Cat_6,D
466476,Female,No,29,No,Healthcare,899,0,Low,3,Cat_6,D
460090,Male,Yes,86,No,Lawyer,1030,2,Average,2,Cat_6,A
461016,Male,No,32,No,Healthcare,819,7,Low,5,Cat_3,D
464630,Female,Yes,52,No,Engineer,1607,0,Low,6,Cat_4,A
462464,Male,Yes,53,Yes,Artist,618,1,Average,4,Cat_6,C
459026,Male,No,29,No,Healthcare,897,9,Low,3,Cat_3,D
464376,Male,Yes,58,Yes,Artist,655,2,Low,1,Cat_6,A
465256,Male,No,22,No,Healthcare,862,,Low,5,Cat_2,D
461783,Male,,72,,Lawyer,1010,0,High,,Cat_6,A
467478,Female,Yes,39,Yes,Artist,669,0,Average,4,Cat_6,C
463094,Male,Yes,40,Yes,Engineer,1799,12,Average,3,Cat_6,A
463257,Female,No,23,No,Healthcare,872,3,Low,5,Cat_6,D
465060,Female,Yes,79,Yes,Lawyer,1023,14,High,3,Cat_6,C
461696,Female,Yes,70,Yes,Lawyer,1033,0,High,2,Cat_6,B
466130,Female,No,27,No,Artist,544,0,Low,6,Cat_6,D
460498,Male,Yes,47,No,Executive,1572,1,High,2,Cat_3,B
459248,Male,Yes,58,Yes,Executive,1501,3,Average,4,Cat_3,B
464924,Male,Yes,26,No,Entertainment,781,,High,6,Cat_4,D
462620,Male,Yes,40,No,Engineer,1565,6,Average,5,Cat_4,D
462657,Male,Yes,35,Yes,Executive,1516,1,Average,2,Cat_6,A
467822,Male,Yes,31,Yes,Healthcare,897,0,Low,2,Cat_6,C
460876,Female,Yes,43,Yes,Artist,695,1,High,4,Cat_3,C
461395,Male,No,21,No,Doctor,1411,4,Low,3,Cat_2,D
460731,Female,No,29,Yes,Artist,523,1,Low,3,Cat_6,C
463582,Female,No,18,No,Healthcare,892,1,Low,3,Cat_6,D
461423,Male,No,28,Yes,Artist,608,0,Low,3,Cat_4,B
460879,Female,No,27,Yes,Healthcare,819,0,Low,4,Cat_6,C
467376,Female,Yes,47,Yes,Doctor,1443,8,Average,2,Cat_6,C
463701,Male,Yes,52,Yes,Marketing,710,1,High,4,Cat_6,C
466667,Female,No,42,No,Marketing,730,5,Low,2,Cat_6,D
464345,Female,Yes,57,Yes,Artist,627,2,High,3,Cat_6,C
467889,Male,Yes,61,Yes,Executive,1328,0,High,2,Cat_6,C
461709,Male,No,33,Yes,Artist,699,0,Low,3,Cat_4,C
463515,Female,Yes,41,Yes,Artist,552,11,Average,4,Cat_6,C
460080,Female,No,39,Yes,Doctor,1342,9,Low,3,Cat_6,A
460375,Male,No,40,Yes,Doctor,1401,4,Low,2,Cat_6,C
466364,Female,Yes,52,Yes,Artist,558,1,Low,3,Cat_2,C
465551,Female,Yes,48,Yes,Artist,618,,Average,2,Cat_3,B
463096,Female,No,33,Yes,Doctor,1389,,Low,3,Cat_6,D
460896,Male,No,43,Yes,Artist,648,0,Low,1,Cat_3,A
460702,Female,No,51,Yes,Artist,677,0,Low,1,Cat_6,B
466001,Female,Yes,36,Yes,Entertainment,628,6,Low,2,Cat_6,B
465738,Male,Yes,38,Yes,Entertainment,790,8,Low,2,Cat_3,B
460804,Female,No,30,Yes,Artist,626,0,Low,5,Cat_2,A
464426,Male,No,39,Yes,Marketing,715,1,Low,4,Cat_3,D
465880,Female,No,46,Yes,Entertainment,767,1,Low,2,Cat_6,A
461342,Male,Yes,43,No,Executive,1545,3,High,4,Cat_6,B
459078,Male,Yes,70,Yes,Lawyer,1062,0,High,2,Cat_6,B
460396,Female,Yes,41,Yes,Entertainment,793,9,Low,1,Cat_7,D
461098,Female,Yes,39,Yes,Engineer,1770,1,Low,1,Cat_3,A
463076,Female,No,51,Yes,Artist,695,0,Low,2,Cat_6,C
460976,Male,No,20,No,Healthcare,836,1,Low,4,Cat_6,D
465536,Female,Yes,30,Yes,Doctor,1336,,Average,2,Cat_3,B
460399,Male,No,26,Yes,Marketing,718,10,Low,1,Cat_6,D
460449,Male,No,31,No,Marketing,751,4,Low,1,Cat_3,D
463807,Female,No,33,Yes,Healthcare,880,0,Low,3,Cat_4,B
459323,Female,No,21,No,Doctor,1421,,Low,,Cat_6,D
459727,Male,Yes,83,No,Lawyer,1078,,High,2,Cat_6,B
463263,Female,Yes,70,Yes,Engineer,1689,0,High,2,Cat_6,B
466998,Female,Yes,60,No,Artist,511,,Average,3,Cat_6,C
466729,Male,No,33,Yes,Healthcare,814,1,Low,,Cat_6,A
462608,Female,No,71,No,Engineer,1535,1,Low,1,Cat_4,A
465495,Male,Yes,29,Yes,Engineer,1709,5,Low,2,Cat_4,A
461244,Female,No,41,No,Marketing,758,1,Low,1,Cat_6,D
459173,Male,Yes,55,Yes,Artist,657,1,Average,2,Cat_6,C
465795,Male,No,29,No,Entertainment,658,1,Low,4,Cat_4,C
467345,Male,Yes,76,Yes,Lawyer,1068,1,Low,1,Cat_6,A
