,Gender,Ever_Married,Age,Graduated,Profession,Income,Work_Experience,Spending_Score,Family_Size,clusterNo
2082,0,1.0,49,1.0,5.0,687,0.0,2,6.0,1
2083,0,0.0,33,0.0,1.0,837,1.0,1,4.0,0
2084,0,1.0,53,1.0,5.0,684,6.0,2,2.0,1
2085,1,1.0,47,1.0,5.0,603,7.0,2,4.0,1
2086,0,0.0,31,0.0,4.0,767,1.0,1,7.0,0
2087,0,1.0,52,1.0,6.0,1377,1.0,3,4.0,3
2089,0,0.0,31,0.0,1.0,858,3.0,1,7.0,0
2090,1,0.0,30,1.0,1.0,862,1.0,1,2.0,0
2091,0,1.0,63,1.0,4.0,779,3.0,2,2.0,0
2092,0,1.0,69,0.0,6.0,1480,9.0,2,2.0,3
2093,0,0.0,29,1.0,2.0,1590,0.0,1,4.0,2
2094,1,1.0,56,0.0,2.0,1793,1.0,2,5.0,2
2095,1,1.0,72,1.0,5.0,521,1.0,2,3.0,1
2096,0,1.0,88,0.0,3.0,1040,3.0,1,1.0,0
2097,0,0.0,30,0.0,2.0,1660,1.0,1,4.0,2
2098,1,0.0,31,1.0,1.0,841,1.0,1,4.0,0
2099,0,0.0,41,1.0,5.0,501,2.0,1,3.0,1
2100,1,0.0,31,1.0,1.0,874,9.0,1,7.0,0
2101,0,0.0,20,0.0,1.0,849,3.0,1,5.0,0
2102,1,1.0,26,0.0,9.0,790,7.0,3,3.0,0
2103,0,1.0,48,0.0,4.0,699,3.0,2,5.0,1
2104,0,0.0,26,0.0,1.0,892,3.0,1,3.0,0
2105,0,0.0,20,0.0,1.0,824,1.0,1,4.0,0
2106,0,1.0,41,1.0,5.0,572,4.0,1,4.0,1
2108,0,1.0,63,1.0,8.0,519,1.0,1,3.0,1
2109,0,1.0,88,1.0,6.0,1395,1.0,1,1.0,3
2110,1,0.0,39,1.0,2.0,1637,3.0,1,3.0,2
2111,0,1.0,55,0.0,2.0,1519,1.0,3,4.0,3
2112,0,0.0,32,1.0,1.0,897,3.0,1,3.0,0
2113,0,0.0,32,1.0,4.0,702,1.0,1,2.0,1
2114,1,1.0,38,1.0,5.0,684,0.0,2,3.0,1
2115,1,1.0,62,1.0,2.0,1690,1.0,1,1.0,2
2116,0,0.0,18,0.0,1.0,879,1.0,1,5.0,0
2117,0,1.0,67,0.0,6.0,1591,1.0,3,2.0,2
2118,1,1.0,42,1.0,5.0,518,9.0,1,2.0,1
2119,1,0.0,45,1.0,2.0,1794,0.0,1,1.0,2
2120,0,1.0,46,0.0,7.0,1445,0.0,2,3.0,3
2121,0,0.0,20,0.0,1.0,862,2.0,1,4.0,0
2122,1,1.0,41,1.0,2.0,1720,0.0,3,3.0,2
2123,1,1.0,35,0.0,2.0,1551,7.0,2,4.0,2
2124,1,1.0,52,1.0,5.0,511,6.0,1,2.0,1
2125,1,1.0,63,1.0,5.0,599,1.0,2,4.0,1
2126,0,1.0,51,0.0,6.0,1569,5.0,1,3.0,2
2127,1,1.0,29,1.0,4.0,672,0.0,2,2.0,1
2128,0,0.0,27,0.0,7.0,1460,0.0,1,4.0,3
2129,1,0.0,37,1.0,7.0,1458,1.0,1,1.0,3
2130,1,1.0,29,0.0,8.0,550,3.0,2,2.0,1
2131,1,0.0,50,1.0,5.0,625,0.0,1,2.0,1
2132,0,1.0,74,1.0,3.0,1000,1.0,1,1.0,0
2133,1,1.0,72,1.0,5.0,632,3.0,2,3.0,1
2134,1,1.0,83,1.0,3.0,1083,1.0,3,2.0,0
2135,0,1.0,37,1.0,2.0,1555,1.0,2,3.0,2
2136,1,0.0,19,0.0,1.0,808,0.0,1,3.0,0
2137,1,0.0,30,0.0,5.0,684,1.0,1,1.0,1
2138,1,0.0,46,1.0,2.0,1558,1.0,1,2.0,2
2139,1,1.0,65,1.0,7.0,1340,1.0,1,2.0,3
2140,1,1.0,88,1.0,3.0,1088,1.0,2,2.0,0
2141,0,1.0,43,1.0,4.0,684,0.0,2,2.0,1
2142,0,1.0,50,1.0,6.0,1342,9.0,3,3.0,3
2143,0,0.0,35,1.0,5.0,611,8.0,1,2.0,1
2144,0,1.0,67,1.0,3.0,1028,0.0,1,1.0,0
2145,0,1.0,66,1.0,6.0,1474,0.0,1,1.0,3
2146,1,0.0,39,1.0,5.0,631,3.0,1,2.0,1
2147,1,1.0,46,1.0,8.0,584,0.0,2,3.0,1
2148,1,0.0,32,0.0,8.0,591,8.0,1,1.0,1
2149,1,0.0,40,1.0,5.0,614,6.0,1,1.0,1
2150,0,1.0,88,1.0,3.0,1015,0.0,3,3.0,0
2151,0,0.0,30,1.0,1.0,896,8.0,1,5.0,0
2152,0,0.0,32,1.0,4.0,700,1.0,1,1.0,1
2153,0,1.0,43,0.0,9.0,789,1.0,1,2.0,0
2154,1,1.0,55,0.0,2.0,1613,3.0,2,2.0,2
2155,1,1.0,47,1.0,5.0,627,0.0,2,3.0,1
2156,1,1.0,73,0.0,2.0,1551,1.0,1,3.0,2
2157,0,0.0,39,1.0,5.0,668,3.0,1,1.0,1
2158,0,0.0,22,0.0,1.0,800,0.0,1,4.0,0
2160,1,0.0,31,0.0,1.0,889,0.0,1,7.0,0
2161,0,0.0,27,1.0,1.0,812,3.0,1,3.0,0
2162,0,0.0,19,0.0,1.0,874,0.0,1,4.0,0
2163,0,1.0,69,0.0,7.0,1473,0.0,2,2.0,3
2164,0,1.0,37,0.0,7.0,1304,3.0,2,2.0,3
2165,0,1.0,45,1.0,6.0,1600,0.0,3,2.0,2
2166,1,0.0,22,0.0,7.0,1316,1.0,1,3.0,3
2167,1,0.0,26,1.0,7.0,1323,0.0,1,3.0,3
2168,0,0.0,39,1.0,5.0,549,1.0,1,3.0,1
2169,0,1.0,61,1.0,4.0,724,1.0,1,2.0,1
2170,1,1.0,74,0.0,3.0,1046,1.0,3,2.0,0
2171,0,0.0,29,1.0,5.0,673,4.0,1,1.0,1
2172,0,0.0,29,1.0,8.0,524,5.0,1,1.0,1
2173,0,0.0,36,0.0,6.0,1523,0.0,1,3.0,3
2174,1,0.0,63,1.0,7.0,1450,0.0,1,2.0,3
2175,0,1.0,69,1.0,5.0,523,0.0,2,5.0,1
2177,0,1.0,81,1.0,3.0,1037,1.0,1,1.0,0
2178,1,1.0,71,0.0,3.0,1038,1.0,3,2.0,0
2179,1,0.0,31,0.0,1.0,867,10.0,1,2.0,0
2180,0,1.0,41,1.0,4.0,761,9.0,2,4.0,0
2181,0,1.0,35,0.0,8.0,503,1.0,2,3.0,1
2182,1,0.0,52,1.0,5.0,594,6.0,1,1.0,1
2183,0,0.0,19,0.0,1.0,807,3.0,1,4.0,0
2185,0,1.0,45,0.0,5.0,624,0.0,1,2.0,1
2186,1,0.0,19,0.0,9.0,706,1.0,1,4.0,1
2187,0,0.0,23,0.0,1.0,889,2.0,1,5.0,0
2188,0,1.0,77,0.0,3.0,1097,0.0,1,2.0,0
2189,1,1.0,84,1.0,3.0,1001,0.0,1,1.0,0
2190,0,1.0,47,0.0,4.0,617,1.0,3,4.0,1
2191,0,0.0,29,1.0,4.0,679,6.0,1,3.0,1
2192,1,0.0,35,1.0,5.0,615,8.0,1,3.0,1
2193,0,1.0,40,1.0,5.0,526,14.0,1,2.0,1
2194,0,0.0,35,0.0,1.0,806,1.0,1,1.0,0
2195,0,0.0,20,0.0,1.0,834,0.0,1,3.0,0
2196,0,0.0,43,1.0,4.0,634,0.0,1,2.0,1
2197,0,1.0,56,0.0,6.0,1312,0.0,1,1.0,3
2198,1,1.0,53,1.0,5.0,619,3.0,1,1.0,1
2199,0,1.0,22,0.0,6.0,1448,1.0,3,3.0,3
2200,0,1.0,32,0.0,1.0,856,1.0,3,4.0,0
2201,0,1.0,51,0.0,6.0,1412,2.0,3,5.0,3
2202,1,0.0,41,0.0,9.0,742,1.0,1,3.0,1
2203,0,1.0,37,0.0,7.0,1300,2.0,2,4.0,3
2204,0,1.0,55,1.0,5.0,562,4.0,2,4.0,1
2205,0,0.0,42,1.0,4.0,713,3.0,1,2.0,1
2206,0,0.0,20,0.0,1.0,836,1.0,1,5.0,0
2207,1,0.0,42,1.0,5.0,503,12.0,1,2.0,1
2208,1,1.0,38,0.0,2.0,1582,1.0,3,5.0,2
2209,1,0.0,52,1.0,2.0,1529,3.0,1,1.0,3
2210,1,1.0,48,1.0,9.0,791,9.0,1,1.0,0
2211,0,1.0,37,1.0,4.0,722,5.0,2,2.0,1
2212,0,0.0,27,0.0,7.0,1397,1.0,1,3.0,3
2213,0,1.0,48,0.0,5.0,536,3.0,2,4.0,1
2214,1,0.0,25,1.0,9.0,757,5.0,1,2.0,0
2215,1,0.0,56,1.0,7.0,1422,3.0,1,1.0,3
2216,1,1.0,68,0.0,3.0,1097,1.0,1,1.0,0
2217,0,0.0,21,0.0,1.0,888,0.0,1,4.0,0
2219,0,0.0,43,1.0,5.0,552,1.0,1,2.0,1
2220,0,1.0,52,1.0,3.0,1092,8.0,3,2.0,0
2221,0,1.0,50,0.0,6.0,1501,0.0,2,5.0,3
2222,0,0.0,41,1.0,4.0,629,0.0,1,1.0,1
2223,0,1.0,40,1.0,4.0,644,8.0,2,2.0,1
2224,0,0.0,32,1.0,1.0,818,8.0,1,2.0,0
2225,0,1.0,57,1.0,8.0,519,5.0,3,2.0,1
2226,1,0.0,25,1.0,5.0,686,13.0,1,2.0,1
2227,0,1.0,74,0.0,3.0,1087,0.0,3,2.0,0
2228,0,0.0,38,1.0,4.0,760,3.0,1,4.0,0
2229,1,1.0,46,1.0,5.0,574,0.0,2,2.0,1
2230,1,0.0,50,1.0,5.0,697,1.0,1,1.0,1
2231,0,1.0,50,1.0,5.0,645,0.0,2,2.0,1
2232,1,1.0,69,1.0,3.0,1069,0.0,3,2.0,0
2233,0,0.0,29,1.0,5.0,542,0.0,1,1.0,1
2234,0,1.0,84,1.0,3.0,1093,3.0,3,3.0,0
2235,0,1.0,73,0.0,6.0,1451,1.0,1,3.0,3
2236,0,1.0,38,0.0,6.0,1576,9.0,3,5.0,2
2237,1,1.0,82,0.0,3.0,1076,0.0,1,1.0,0
2238,0,1.0,71,0.0,3.0,1042,0.0,3,3.0,0
2239,1,1.0,50,0.0,2.0,1641,0.0,1,3.0,2
2240,0,1.0,56,1.0,5.0,643,0.0,3,2.0,1
2241,0,0.0,19,0.0,1.0,828,4.0,1,3.0,0
2242,0,1.0,29,0.0,6.0,1323,12.0,1,3.0,3
2243,0,0.0,26,1.0,7.0,1318,1.0,1,3.0,3
2244,1,0.0,31,0.0,7.0,1393,1.0,1,5.0,3
2245,0,1.0,42,1.0,5.0,507,0.0,2,2.0,1
2246,1,0.0,33,1.0,7.0,1337,1.0,1,1.0,3
2247,0,1.0,35,0.0,1.0,837,1.0,1,5.0,0
2248,1,1.0,46,0.0,2.0,1509,0.0,3,3.0,3
2249,1,0.0,67,1.0,5.0,506,0.0,1,2.0,1
2250,1,0.0,35,0.0,5.0,583,7.0,1,2.0,1
2251,0,0.0,28,0.0,7.0,1312,8.0,1,3.0,3
2252,1,0.0,43,0.0,7.0,1425,8.0,1,1.0,3
2253,1,1.0,40,0.0,5.0,500,3.0,2,3.0,1
2254,1,1.0,73,1.0,5.0,587,0.0,2,3.0,1
2255,1,0.0,21,0.0,1.0,835,8.0,1,4.0,0
2256,1,0.0,32,0.0,7.0,1474,1.0,1,3.0,3
2258,0,0.0,32,1.0,5.0,621,13.0,1,3.0,1
2259,0,0.0,25,0.0,8.0,567,14.0,1,3.0,1
2260,1,0.0,40,1.0,5.0,649,5.0,1,1.0,1
2261,1,0.0,19,0.0,1.0,852,0.0,1,3.0,0
2262,0,1.0,48,1.0,6.0,1496,5.0,3,5.0,3
2263,1,0.0,36,1.0,5.0,605,3.0,1,3.0,1
2264,0,0.0,27,0.0,1.0,868,1.0,1,3.0,0
2265,1,1.0,82,0.0,4.0,745,0.0,3,2.0,1
2266,0,0.0,23,0.0,1.0,870,9.0,1,4.0,0
2267,0,0.0,30,1.0,4.0,656,14.0,1,3.0,1
2268,0,0.0,30,1.0,4.0,607,8.0,1,4.0,1
2269,0,0.0,30,1.0,1.0,826,1.0,1,3.0,0
2270,0,0.0,28,1.0,4.0,776,1.0,1,5.0,0
2271,0,1.0,60,1.0,5.0,573,0.0,1,2.0,1
2272,1,1.0,52,1.0,5.0,689,1.0,2,2.0,1
2273,1,0.0,19,0.0,1.0,885,3.0,1,3.0,0
2274,1,0.0,19,0.0,1.0,876,0.0,1,2.0,0
2275,0,1.0,40,0.0,6.0,1386,1.0,1,5.0,3
2276,0,0.0,38,1.0,4.0,700,8.0,1,1.0,1
2277,1,1.0,71,1.0,4.0,691,1.0,2,2.0,1
2278,1,0.0,40,1.0,2.0,1567,1.0,1,3.0,2
2279,0,1.0,68,1.0,5.0,670,0.0,3,2.0,1
2280,0,1.0,50,1.0,4.0,686,3.0,1,4.0,1
2281,0,0.0,21,0.0,1.0,801,0.0,1,4.0,0
2282,0,0.0,29,1.0,1.0,869,3.0,1,3.0,0
2284,1,1.0,39,0.0,2.0,1776,1.0,2,4.0,2
2285,0,1.0,41,1.0,6.0,1404,0.0,1,4.0,3
2286,0,0.0,28,0.0,7.0,1459,3.0,1,1.0,3
2287,1,0.0,22,0.0,1.0,844,0.0,1,3.0,0
2288,0,0.0,35,1.0,5.0,561,3.0,1,1.0,1
2289,1,1.0,49,1.0,5.0,647,3.0,1,2.0,1
2290,1,1.0,26,1.0,1.0,830,8.0,1,2.0,0
2291,1,0.0,33,0.0,1.0,885,3.0,1,1.0,0
2292,1,0.0,27,0.0,2.0,1752,0.0,1,2.0,2
2293,1,0.0,50,0.0,4.0,628,8.0,1,2.0,1
2294,1,1.0,37,1.0,8.0,562,5.0,1,2.0,1
2295,0,0.0,43,1.0,9.0,710,0.0,1,2.0,1
2296,0,0.0,35,1.0,4.0,601,13.0,1,1.0,1
2297,1,1.0,50,1.0,5.0,666,1.0,1,1.0,1
2298,0,0.0,31,1.0,5.0,591,7.0,1,1.0,1
2299,1,1.0,29,0.0,2.0,1579,3.0,3,2.0,2
2300,1,0.0,20,0.0,1.0,824,0.0,1,2.0,0
2301,0,1.0,66,1.0,4.0,779,1.0,2,2.0,0
2302,0,1.0,37,1.0,1.0,820,1.0,2,2.0,0
2303,0,1.0,52,1.0,5.0,646,2.0,2,2.0,1
2304,0,1.0,45,1.0,6.0,1376,7.0,3,5.0,3
2305,1,0.0,27,1.0,1.0,804,2.0,1,6.0,0
2306,1,1.0,46,1.0,5.0,642,1.0,3,4.0,1
2307,1,1.0,43,0.0,7.0,1436,9.0,1,1.0,3
2308,1,0.0,32,0.0,7.0,1485,8.0,1,6.0,3
2309,0,1.0,87,1.0,3.0,1040,9.0,1,4.0,0
2310,1,1.0,40,1.0,2.0,1701,3.0,2,5.0,2
2311,0,0.0,59,1.0,5.0,539,1.0,1,2.0,1
2312,0,1.0,63,1.0,5.0,598,1.0,2,3.0,1
2314,1,1.0,65,0.0,3.0,1050,3.0,3,2.0,0
2315,0,0.0,47,1.0,5.0,526,0.0,1,1.0,1
2316,1,1.0,45,1.0,5.0,576,9.0,1,2.0,1
2317,0,1.0,79,0.0,3.0,1054,0.0,1,1.0,0
2318,0,1.0,65,0.0,4.0,655,1.0,3,2.0,1
2319,1,0.0,38,1.0,1.0,900,0.0,1,2.0,0
2320,1,1.0,28,1.0,1.0,837,3.0,1,2.0,0
2321,0,0.0,20,0.0,1.0,858,2.0,1,3.0,0
2322,1,1.0,36,1.0,5.0,619,1.0,1,2.0,1
2323,0,0.0,22,0.0,1.0,859,0.0,1,4.0,0
2324,0,1.0,56,0.0,1.0,858,0.0,3,4.0,0
2325,1,0.0,32,1.0,7.0,1390,5.0,1,3.0,3
2326,1,0.0,33,1.0,1.0,806,1.0,1,1.0,0
2327,1,1.0,68,1.0,5.0,542,1.0,3,2.0,1
2328,0,1.0,53,1.0,5.0,689,3.0,2,3.0,1
2329,1,1.0,38,1.0,5.0,552,7.0,2,3.0,1
2330,0,0.0,22,0.0,1.0,898,3.0,1,5.0,0
2331,1,1.0,49,1.0,5.0,562,0.0,3,4.0,1
2332,0,1.0,43,1.0,5.0,504,3.0,1,2.0,1
2333,1,0.0,33,0.0,7.0,1401,0.0,1,1.0,3
2334,1,1.0,57,1.0,5.0,568,1.0,3,2.0,1
2335,1,1.0,65,1.0,3.0,1026,2.0,1,6.0,0
2337,0,1.0,36,1.0,4.0,715,0.0,2,2.0,1
2338,1,1.0,43,0.0,2.0,1699,4.0,2,7.0,2
2339,1,0.0,18,0.0,4.0,795,1.0,1,5.0,0
2340,1,1.0,43,0.0,2.0,1601,1.0,2,2.0,2
2341,0,1.0,75,1.0,3.0,1037,0.0,1,1.0,0
2342,1,1.0,27,0.0,9.0,791,3.0,3,4.0,0
2343,0,1.0,39,1.0,1.0,835,11.0,2,2.0,0
2344,0,1.0,61,1.0,5.0,687,2.0,1,2.0,1
2345,1,1.0,73,1.0,3.0,1024,3.0,1,5.0,0
2346,0,0.0,26,1.0,2.0,1564,0.0,1,5.0,2
2347,0,1.0,52,1.0,5.0,616,7.0,2,4.0,1
2348,0,1.0,50,1.0,5.0,624,1.0,1,1.0,1
2349,1,0.0,51,1.0,5.0,511,1.0,1,1.0,1
2350,0,1.0,50,0.0,5.0,553,1.0,2,3.0,1
2351,0,1.0,53,1.0,6.0,1322,9.0,3,5.0,3
2352,0,1.0,40,0.0,6.0,1478,5.0,1,4.0,3
2353,1,1.0,86,0.0,3.0,1042,3.0,1,1.0,0
2354,1,0.0,26,0.0,1.0,892,0.0,1,3.0,0
2355,0,0.0,32,0.0,4.0,756,9.0,1,4.0,1
2356,1,0.0,22,0.0,1.0,862,5.0,1,3.0,0
2357,1,1.0,36,1.0,5.0,601,1.0,2,4.0,1
2359,1,1.0,69,0.0,7.0,1407,0.0,1,1.0,3
2360,1,0.0,39,1.0,4.0,694,1.0,1,2.0,1
2361,1,1.0,81,0.0,7.0,1460,0.0,3,2.0,3
2362,1,0.0,28,0.0,1.0,812,9.0,1,2.0,0
2363,0,0.0,28,1.0,1.0,831,6.0,1,5.0,0
2364,0,0.0,52,1.0,4.0,666,1.0,1,5.0,1
2365,1,1.0,40,1.0,5.0,644,4.0,2,5.0,1
2366,0,0.0,68,1.0,3.0,1004,0.0,1,3.0,0
2367,1,1.0,37,0.0,5.0,504,0.0,2,2.0,1
2368,0,0.0,26,0.0,9.0,719,1.0,1,5.0,1
2369,1,0.0,31,0.0,8.0,517,8.0,1,1.0,1
2370,1,1.0,68,1.0,3.0,1003,0.0,1,2.0,0
2371,0,1.0,42,1.0,5.0,585,1.0,2,3.0,1
2372,1,1.0,56,1.0,5.0,665,1.0,2,6.0,1
2373,0,1.0,37,0.0,4.0,726,1.0,1,2.0,1
2374,0,1.0,58,1.0,5.0,538,1.0,1,1.0,1
2375,0,0.0,33,1.0,5.0,583,7.0,1,1.0,1
2376,1,0.0,31,0.0,8.0,589,8.0,1,1.0,1
2377,1,0.0,27,1.0,1.0,821,0.0,1,3.0,0
2378,0,0.0,25,0.0,1.0,833,7.0,1,4.0,0
2379,0,1.0,51,1.0,4.0,740,1.0,2,2.0,1
2380,0,1.0,37,0.0,2.0,1541,8.0,2,3.0,2
2381,0,1.0,69,1.0,6.0,1556,1.0,2,4.0,2
2382,1,1.0,45,0.0,7.0,1390,1.0,1,1.0,3
2383,0,1.0,38,1.0,5.0,691,0.0,1,2.0,1
2384,0,1.0,51,1.0,5.0,697,3.0,2,4.0,1
2385,1,0.0,19,0.0,1.0,885,0.0,1,4.0,0
2386,1,0.0,32,1.0,1.0,830,6.0,1,3.0,0
2387,0,0.0,31,1.0,5.0,673,1.0,1,5.0,1
2388,0,0.0,19,0.0,1.0,880,13.0,1,3.0,0
2389,0,1.0,41,1.0,4.0,613,0.0,2,3.0,1
2390,1,0.0,39,0.0,4.0,705,3.0,1,6.0,1
2391,0,0.0,21,0.0,1.0,805,1.0,1,4.0,0
2392,1,0.0,30,0.0,1.0,822,0.0,1,3.0,0
2393,0,0.0,23,0.0,1.0,833,0.0,1,6.0,0
2394,0,1.0,65,0.0,4.0,769,0.0,2,2.0,0
2395,0,0.0,31,0.0,6.0,1563,4.0,1,5.0,2
2396,1,1.0,74,1.0,3.0,1063,3.0,1,3.0,0
2397,1,1.0,73,0.0,5.0,652,1.0,3,2.0,1
2398,0,1.0,42,1.0,7.0,1413,9.0,1,2.0,3
2399,0,0.0,47,1.0,5.0,693,0.0,1,1.0,1
2400,1,0.0,19,0.0,1.0,814,0.0,1,5.0,0
2401,0,1.0,45,0.0,6.0,1499,3.0,1,9.0,3
2402,1,0.0,25,0.0,9.0,730,3.0,1,7.0,1
2403,1,0.0,28,1.0,4.0,610,0.0,1,3.0,1
2404,1,1.0,40,1.0,5.0,630,3.0,2,2.0,1
2406,1,0.0,30,1.0,7.0,1302,8.0,1,3.0,3
2407,1,1.0,50,1.0,2.0,1739,1.0,2,4.0,2
2408,0,0.0,26,1.0,1.0,868,8.0,1,2.0,0
2409,0,1.0,82,1.0,3.0,1098,0.0,1,1.0,0
2410,0,1.0,33,1.0,1.0,850,0.0,1,2.0,0
2411,0,0.0,50,0.0,9.0,721,1.0,1,2.0,1
2412,0,1.0,83,0.0,3.0,1023,0.0,1,1.0,0
2413,1,0.0,37,1.0,5.0,505,9.0,1,1.0,1
2414,0,1.0,37,1.0,5.0,635,6.0,2,2.0,1
2415,0,1.0,55,0.0,3.0,1072,1.0,3,3.0,0
2416,0,1.0,61,1.0,5.0,589,0.0,1,2.0,1
2417,1,1.0,39,1.0,5.0,632,3.0,1,1.0,1
2418,0,1.0,40,1.0,5.0,587,0.0,1,2.0,1
2419,0,1.0,55,1.0,5.0,572,2.0,1,1.0,1
2420,0,1.0,50,1.0,1.0,896,1.0,2,1.0,0
2421,0,0.0,26,1.0,7.0,1415,13.0,1,3.0,3
2422,1,0.0,53,1.0,5.0,612,1.0,1,1.0,1
2423,1,0.0,28,1.0,1.0,834,3.0,1,5.0,0
2424,1,0.0,32,1.0,5.0,544,7.0,1,3.0,1
2425,1,0.0,31,1.0,9.0,712,0.0,1,1.0,1
2426,0,0.0,30,0.0,1.0,858,0.0,1,4.0,0
2427,1,0.0,31,1.0,7.0,1461,0.0,1,4.0,3
2428,0,1.0,47,1.0,5.0,537,4.0,1,1.0,1
2429,0,1.0,49,1.0,5.0,646,3.0,2,2.0,1
2430,0,1.0,37,1.0,6.0,1430,1.0,3,3.0,3
2431,0,1.0,47,1.0,5.0,588,13.0,2,4.0,1
2432,0,1.0,52,1.0,6.0,1395,0.0,3,2.0,3
2433,1,0.0,20,0.0,4.0,756,3.0,1,7.0,1
2434,0,1.0,79,0.0,3.0,1075,0.0,3,2.0,0
2435,0,1.0,47,0.0,6.0,1593,1.0,3,6.0,2
2437,0,0.0,23,0.0,1.0,808,1.0,1,4.0,0
2438,1,0.0,29,0.0,2.0,1743,9.0,1,4.0,2
2439,1,0.0,33,1.0,2.0,1569,10.0,1,1.0,2
2440,0,0.0,21,0.0,1.0,876,0.0,1,4.0,0
2441,0,0.0,18,0.0,1.0,814,8.0,1,4.0,0
2442,0,1.0,70,1.0,3.0,1050,0.0,3,2.0,0
2443,1,1.0,56,1.0,5.0,569,0.0,2,2.0,1
2444,0,1.0,42,1.0,5.0,521,2.0,2,2.0,1
2445,1,0.0,28,0.0,1.0,859,1.0,1,2.0,0
2446,0,1.0,41,1.0,6.0,1329,3.0,3,4.0,3
2447,0,1.0,81,1.0,3.0,1098,9.0,1,1.0,0
2448,0,0.0,30,1.0,5.0,536,9.0,1,2.0,1
2449,0,1.0,53,0.0,3.0,1011,0.0,1,2.0,0
2450,0,0.0,26,1.0,6.0,1336,9.0,1,4.0,3
2451,0,1.0,51,1.0,5.0,594,1.0,1,3.0,1
2452,0,0.0,19,0.0,5.0,592,9.0,1,7.0,1
2453,0,1.0,75,1.0,3.0,1072,0.0,3,2.0,0
2454,1,1.0,51,1.0,2.0,1575,0.0,1,1.0,2
2455,1,1.0,70,1.0,8.0,518,3.0,1,2.0,1
2456,1,0.0,38,1.0,7.0,1379,0.0,1,1.0,3
2457,1,0.0,21,0.0,1.0,821,0.0,1,4.0,0
2458,0,1.0,80,0.0,3.0,1065,0.0,1,1.0,0
2459,1,1.0,19,0.0,5.0,689,3.0,3,2.0,1
2460,0,0.0,33,0.0,4.0,675,1.0,1,1.0,1
2461,0,1.0,48,1.0,4.0,648,1.0,2,6.0,1
2462,1,0.0,33,0.0,1.0,805,8.0,1,3.0,0
2463,1,0.0,33,1.0,2.0,1602,0.0,1,3.0,2
2464,1,0.0,31,0.0,1.0,858,1.0,1,4.0,0
2465,1,1.0,48,1.0,5.0,643,1.0,2,2.0,1
2466,0,1.0,49,0.0,2.0,1630,1.0,2,8.0,2
2467,1,1.0,38,0.0,5.0,659,1.0,1,1.0,1
2468,1,0.0,39,1.0,5.0,596,0.0,1,1.0,1
2469,1,1.0,46,1.0,4.0,767,2.0,2,2.0,0
2470,0,1.0,41,1.0,5.0,595,8.0,2,2.0,1
2471,1,1.0,31,0.0,5.0,536,0.0,3,3.0,1
2472,0,1.0,37,1.0,4.0,612,8.0,2,2.0,1
2473,1,1.0,58,0.0,2.0,1544,1.0,1,1.0,2
2474,1,1.0,49,1.0,2.0,1506,1.0,2,2.0,3
2475,1,1.0,47,0.0,9.0,725,2.0,1,1.0,1
2476,0,0.0,30,1.0,1.0,863,1.0,1,4.0,0
2478,1,1.0,33,1.0,7.0,1437,0.0,1,2.0,3
2479,0,0.0,33,0.0,1.0,886,0.0,1,4.0,0
2480,0,0.0,27,1.0,1.0,870,3.0,1,1.0,0
2481,0,1.0,45,0.0,7.0,1469,8.0,1,2.0,3
2482,1,1.0,45,1.0,8.0,527,1.0,1,1.0,1
2483,1,0.0,35,0.0,9.0,731,3.0,1,3.0,1
2484,1,0.0,21,0.0,4.0,699,1.0,1,4.0,1
2485,1,0.0,36,1.0,5.0,551,9.0,1,2.0,1
2487,1,0.0,28,0.0,5.0,569,0.0,1,5.0,1
2488,1,1.0,89,0.0,3.0,1085,0.0,3,2.0,0
2489,0,1.0,48,1.0,6.0,1456,1.0,3,4.0,3
2490,0,1.0,47,0.0,4.0,768,0.0,3,5.0,0
2491,0,0.0,23,0.0,1.0,878,3.0,1,3.0,0
2492,1,0.0,18,0.0,1.0,876,3.0,1,4.0,0
2493,0,1.0,58,1.0,3.0,1000,2.0,3,2.0,0
2494,0,1.0,42,0.0,4.0,795,9.0,2,3.0,0
2495,0,0.0,22,0.0,1.0,859,0.0,1,3.0,0
2496,1,1.0,50,1.0,5.0,687,2.0,1,1.0,1
2497,1,1.0,40,1.0,4.0,707,3.0,1,2.0,1
2498,0,1.0,73,0.0,6.0,1492,0.0,3,2.0,3
2499,1,0.0,27,0.0,5.0,647,3.0,1,3.0,1
2500,0,1.0,40,1.0,5.0,518,1.0,2,3.0,1
2501,1,1.0,81,0.0,3.0,1027,1.0,1,3.0,0
2503,1,1.0,39,0.0,7.0,1430,0.0,1,2.0,3
2504,0,1.0,83,0.0,3.0,1067,0.0,3,3.0,0
2505,0,1.0,55,1.0,5.0,675,0.0,1,1.0,1
2506,0,1.0,51,1.0,7.0,1419,3.0,1,3.0,3
2507,0,1.0,42,0.0,2.0,1557,5.0,2,4.0,2
2508,0,1.0,27,1.0,5.0,500,1.0,1,4.0,1
2509,0,1.0,53,1.0,6.0,1381,1.0,3,2.0,3
2510,1,1.0,40,1.0,2.0,1738,1.0,2,7.0,2
2511,0,1.0,62,1.0,5.0,628,0.0,2,9.0,1
2512,0,0.0,21,0.0,1.0,857,3.0,1,5.0,0
2513,0,1.0,40,1.0,4.0,778,1.0,2,2.0,0
2514,0,0.0,27,0.0,1.0,866,1.0,1,3.0,0
2515,1,1.0,84,0.0,3.0,1052,0.0,3,2.0,0
